# NOAA NCEI Thermal Springs List for the United States (1981)
# source:    https://www.ncei.noaa.gov/data/oceans/archive/arc0238/0303600/1.1/data/0-data/geothermal_database/data/NCEI-thermal-springs.xlsx
# doi:       10.25921/c8p0-zs06
# sha256:    bb3e65d8fbf34d25b6e6d071f86dc5d67f68ee022d55ff7aac428d29283d351c
# licence:   CC0-1.0 Public Domain Dedication
# retrieved: 2026-09-07
# Generated by scripts/fetch-ncei.mjs. Do not edit by hand.
state	lat	lng	name	tf	tc
ID	44.645000000000003	-114.739	UPPER LOON CREEK HOT SPRINGS	145	63
ID	43.738	-115.583	VAUGHN HOT SPRING	154	68
ID	44.567999999999998	-115.69499999999999	VULCAN HOT SPRINGS	190	88
ID	43.383000000000003	-114.931	WARDROP HOT SPRING	147	64
ID	43.640999999999998	-114.48699999999999	WARFIELD HOT SPRING	124	51
ID	44.639000000000003	-115.67100000000001	WARM LAKE SPRINGS	W	W
ID	43.816000000000003	-115.863	WARM SPRINGS	108	42
ID	44.256999999999998	-112.639	WARM SPRINGS	84	29
ID	44.154000000000003	-115.99299999999999	WARM SPRINGS CREEK HOT SPRINGS	167	75
ID	43.823	-115.327	WEATHERBY HOT SPRING	113	45
ID	46.463999999999999	-115.035	WEIR CREEK HOT SPRINGS	117	47
ID	44.305999999999997	-117.042	WEISER WARM SPRINGS	72	22
ID	43.981999999999999	-114.486	WEST PASS HOT SPRING	124	51
ID	43.048999999999999	-114.952	WHITE ARROW HOT SPRING	145	63
ID	44.679000000000002	-116.23099999999999	WHITE LICKS HOT SPRING	140	60
ID	44.612000000000002	-113.363	WHITTAKER WARM SPRINGS	75	24
ID	43.637	-115.13	WILLOW CREEK HOT SPRING	131	55
ID	43.021000000000001	-111.69499999999999	WILSON LAKE WARM SPRING	86	30
ID	43.335000000000001	-115.044	WOLF HOT SPRING	113	45
ID	42.055999999999997	-112.246	WOODRUFF HOT SPRING	81	27
ID	43.563000000000002	-114.798	WORSWICK HOT SPRINGS	180	82
ID	43.113999999999997	-112.167	YANDELL SPRINGS	90	32
ID	45.039000000000001	-116.291	ZIMS RESORT HOT SPRINGS	144	62
MA	42.734999999999999	-73.2	SAND SPRING	75	24
MT	46.448	-111.982	ALHAMBRA HOT SPRINGS	138	59
MT	46.106000000000002	-112.90300000000001	ANACONDA HOT SPRINGS	72	22
MT	45.552999999999997	-110.142	ANDERSON SPRINGS	77	25
MT	44.704000000000001	-111.892	ANDERSONS PASTURE SPRINGS	82	28
MT	45.42	-112.69199999999999	APEX WARM SPRING	77	25
MT	46.61	-112.55500000000001	AVON WARM SPRING	79	26
MT	45.031999999999996	-110.667	BEAR CREEK SPRINGS	72	22
MT	46.716999999999999	-113.32	BEARMOUTH WARM SPRING 1	68	20
MT	46.718000000000004	-113.306	BEARMOUTH WARM SPRING 2	68	20
MT	45.392000000000003	-112.452	BEAVERHEAD ROCK SPRING	81	27
MT	46.354999999999997	-111.565	BEDFORD HOT SPRINGS	74	24
MT	45.698	-114.38200000000001	BLUE JOINT HOT SPRING 1	84	29
MT	45.697000000000003	-114.36499999999999	BLUE JOINT HOT SPRINGS 2	84	29
MT	46.198	-112.09399999999999	BOULDER HOT SPRINGS	169	76
MT	45.66	-111.18600000000001	BOZEMAN HOT SPRINGS	131	55
MT	45.707999999999998	-110.976	BRIDGER CANYON WARM SPRING	70	21
MT	46.595999999999997	-112.108	BROADWATER (HELENA) HOT SPRINGS	151	66
MT	47.216999999999999	-109.471	BROOKS WARM SPRING	68	20
MT	45.104999999999997	-112.751	BROWNS SPRINGS	75	24
MT	47.606999999999999	-114.663	CAMAS HOT SPRINGS	113	45
MT	45.607999999999997	-110.571	CARTER BRIDGE WARM SPRINGS	82	28
MT	45.337000000000003	-110.691	CHICO HOT SPRINGS	113	45
MT	46.334000000000003	-112.886	DEERLODGE PRISON RANCH SPRINGS	79	26
MT	46.795000000000002	-108.883	DURFEE CREEK SPRINGS	70	21
MT	45.457999999999998	-113.10899999999999	ELKHORN HOT SPRINGS	118	48
MT	45.366999999999997	-111.726	ENNIS HOT SPRINGS	181	83
MT	45.75	-113.938	GALLOGLY SPRING	100	38
MT	46.606999999999999	-112.776	GARRISON WARM SPRINGS	77	25
MT	47.451000000000001	-114.648	GREEN SPRINGS	79	26
MT	46.043999999999997	-112.81100000000001	GREGSON HOT SPRINGS	158	70
MT	45.756999999999998	-110.256	HUNTERS HOT SPRINGS	140	60
MT	45.368000000000002	-113.40300000000001	JARDINE HOT SPRING	140	60
MT	45.09	-110.774	LADUKE (CORWIN) HOT SPRING	154	68
MT	47.875999999999998	-108.65600000000001	LANDUSKY SPRINGS	70	21
MT	47.970999999999997	-108.395	LITTLE WARM SPRINGS	73	23
MT	47.994	-108.44499999999999	LODGEPOLE (BIG WARM) SPRINGS	79	26
MT	46.728000000000002	-114.533	LOLO HOT SPRINGS, GRANITE SPRINGS	111	44
MT	45.110999999999997	-112.714	LOVELLS HOT SPRING	72	22
MT	45.027000000000001	-112.84399999999999	MCMENOMEY RANCH SPRING	68	20
MT	47.631999999999998	-112.855	MEDICINE (SUN RIVER) SPRINGS	86	30
MT	45.841000000000001	-114.038	MEDICINE HOT SPRINGS	117	47
MT	45.462000000000003	-112.47499999999999	NEW BILTMORE HOT SPRINGS	127	53
MT	46.704000000000001	-113.452	NIMROD SPRINGS	70	21
MT	45.575000000000003	-111.68300000000001	NORRIS HOT SPRINGS	127	53
MT	45.896000000000001	-112.233	PIPESTONE HOT SPRINGS	135	57
MT	45.59	-111.899	POTOSI HOT SPRINGS	122	50
MT	45.601999999999997	-111.9	POTOSI WARM SPRINGS	124	51
MT	45.170999999999999	-112.15300000000001	PULLER HOT SPRINGS	111	44
MT	47.33	-114.789	QUINNS HOT SPRINGS	109	43
MT	45.792000000000002	-112.126	RENOVA HOT SPRINGS	122	50
MT	45.685000000000002	-112.295	SILVER STAR HOT SPRINGS	163	73
MT	46.106000000000002	-114.004	SLEEPING CHILD HOT SPRINGS	122	50
MT	44.768999999999998	-111.649	SLOAN COW CAMP SPRING	86	30
MT	44.701000000000001	-111.878	STAUDENMEYER SPRINGS	82	28
MT	47.843000000000004	-108.598	THE (LANDUSKY) PLUNGE	77	25
MT	45.234999999999999	-112.13500000000001	TRUDAU WARM SPRINGS	73	23
MT	45.036999999999999	-111.953	VIGILANTE SPRING	75	24
MT	46.177999999999997	-112.794	WARM SPRINGS (STATE HOSPITAL)	172	78
MT	44.784999999999997	-111.649	WEST FORK SWIMMING HOLE	79	26
MT	46.546999999999997	-110.90300000000001	WHITE SULPHUR SPRINGS	136	58
MT	44.984000000000002	-111.613	WOLF CREEK HOT SPRINGS	154	68
NC	35.896999999999998	-82.825999999999993	HOT SPRINGS	108	42
NM	33.831000000000003	-108.8	(UPPER) FRISCO HOT SPRING	98	37
NM	35.06	-107.133	ALAMOS SPRING	72	22
NM	32.884	-108.358	ALLEN SPRINGS	78	26
NM	32.643999999999998	-108.128	APACHE TEJO WARM SPRING	97	36
NM	33.898000000000003	-108.501	ARAGON SPRINGS	70	21
NM	32.820999999999998	-108.408	ASH SPRING	72	22
NM	34.994999999999997	-106.45399999999999	CLEAR WATER SPRING	69	21
NM	34.048999999999999	-106.93899999999999	COOK SPRING	70	21
NM	32.795000000000002	-107.276	DERRY WARM SPRINGS	92	33
NM	34.902999999999999	-107.08499999999999	EL OJO ESCONDIDO	73	23
NM	32.554000000000002	-107.994	FAYWOOD HOT SPRINGS	129	54
NM	33.707999999999998	-109.02500000000001	FRIEBORN CANYON SPRING	92	33
NM	33.198999999999998	-108.209	GILA HOT SPRINGS	151	66
NM	32.83	-109.047	GOAT CAMP SPRING	69	21
NM	33.237000000000002	-108.88	HOT SPRINGS	H	H
NM	32.454999999999998	-104.489	INDIAN BIG SPRING	79	26
NM	35.591999999999999	-106.753	INDIAN SPRINGS	123	51
NM	35.771999999999998	-106.69	JEMEZ SPRINGS	169	76
NM	32.561999999999998	-108.027	KENNECOTT WARM SPRINGS	W	W
NM	34.832999999999998	-107.09099999999999	LAGUNA PUEBLO SEEPS	82	28
NM	34.853999999999999	-107.08799999999999	LAGUNA PUEBLO SPRINGS	80	27
NM	33.192	-108.18	LYONS HUNTING LODGE HOT SPRINGS	126	52
NM	36.508000000000003	-105.72199999999999	MANBY HOT SPRINGS	100	38
NM	32.843000000000004	-108.512	MANGAS SPRINGS	81	27
NM	35.82	-106.627	MCCAULEY HOT SPRINGS	99	37
NM	32.747999999999998	-107.836	MIMBRES HOT SPRINGS	136	58
NM	35.652999999999999	-105.29	MONTEZUMA HOT SPRINGS	138	59
NM	32.247999999999998	-104.411	MOSLEY SPRING	68	20
NM	34.116	-106.98	OJITOS SPRINGS	68	20
NM	33.572000000000003	-107.593	OJO CALIENTE	83	28
NM	36.305	-106.053	OJO CALIENTE (ARSENIC SPRING)	111	44
NM	34.031999999999996	-106.777	OJO DE LAS CANAS	79	26
NM	35.600999999999999	-106.86	PHILLIPS SPRINGS	70	21
NM	36.323999999999998	-105.60599999999999	PONCE DE LEON SPRINGS	93	34
NM	32.500999999999998	-106.926	RADIUM SPRINGS	127	53
NM	34.911999999999999	-108.95099999999999	RAINBOW SPRING	71	22
NM	35.938000000000002	-106.646	SAN ANTONIO HOT SPRING	129	54
NM	35.972000000000001	-106.56	SAN ANTONIO WARM SPRING	101	38
NM	33.244	-108.88	SAN FRANCISCO HOT SPRINGS	120	49
NM	35.54	-106.854	SAN YSIDRO HOT SPRINGS	85	29
NM	35.548000000000002	-106.827	SAN YSIDRO WARM SPRINGS	68	20
NM	34.037999999999997	-106.94	SOCORRO SPRING, SEDILLO SPRING	93	34
NM	35.792999999999999	-106.685	SODA DAM HOT SPRINGS	117	47
NM	32.606000000000002	-107.19	SOUSE SPRINGS	88	31
NM	35.848999999999997	-106.629	SPENCE HOT SPRINGS	100	38
NM	34.698	-107.129	SPRING	71	22
NM	33.232999999999997	-108.235	SPRING (HOT)	149	65
NM	33.161999999999999	-108.209	SPRING (HOT)	111	44
NM	34.808	-107.09099999999999	SPRING (SALT)	86	30
NM	34.768999999999998	-107.08499999999999	SPRING (SALT)	78	26
NM	34.847000000000001	-107.09099999999999	SPRING (SALT)	76	24
NM	33.274000000000001	-108.25	SPRING MFG FOUR	93	34
NM	33.284999999999997	-108.262	SPRING MFG ONE	88	31
NM	33.292999999999999	-108.282	SPRING MFG TWO, SPRING MFG THREE	99	37
NM	36.368000000000002	-106.059	STATUE SPRING	83	28
NM	35.908000000000001	-106.61499999999999	SULPHUR SPRINGS	189	87
NM	33.305999999999997	-108.324	THE MEADOWS WARM SPRING	91	33
NM	33.134999999999998	-107.254	TRUTH OR CONSEQUENCES	113	45
NM	33.107999999999997	-108.483	TURKEY CREEK HOT SPRING	165	74
NM	33.279000000000003	-107.563	WARM SPRINGS	87	31
NM	35.646000000000001	-106.88800000000001	WARM SPRINGS	129	54
NM	34.326000000000001	-107.095	null	72	22
NM	34.158000000000001	-108.319	null	72	22
NM	35.308	-106.471	null	68	20
NM	36.527999999999999	-105.71299999999999	null	106	41
NM	32.953000000000003	-107.58	null	94	35
NM	32.692999999999998	-107.81100000000001	null	72	22
NM	32.975000000000001	-108.631	null	77	25
NM	32.899000000000001	-109.035	null	69	21
NM	33.813000000000002	-106.971	null	70	21
NM	33.258000000000003	-108.233	null	94	34
NM	33.212000000000003	-108.22799999999999	null	149	65
NM	34.264000000000003	-106.883	null	70	21
NM	34.915999999999997	-107.143	null	68	20
NM	34.883000000000003	-107.092	null	73	23
NM	34.814999999999998	-107.38800000000001	null	68	20
NM	34.790999999999997	-107.09099999999999	null	80	27
NV	39.564999999999998	-118.85599999999999	(SODA LAKE AREA)	210	99
NV	38.365000000000002	-115.867	ABEL SPRING	115	46
NV	37.825000000000003	-117.337	ALKALI HOT SPRING	140	60
NV	39.944000000000003	-119.509	ANAHO ISLAND SPRING	120	49
NV	36.942	-115.425	ASH CREEK SPRING	72	22
NV	37.463000000000001	-115.19199999999999	ASH SPRINGS	97	36
NV	36.426000000000002	-116.411	ASH TREE SPRING	75	24
NV	41.920999999999999	-118.709	BALTAZOR HOT SPRING	181	83
NV	39.558	-116.36	BARTINE HOT SPRINGS	108	42
NV	36.917999999999999	-116.744	BEATTY MUNICIPAL SPRING	88	31
NV	37.783000000000001	-114.52800000000001	BENNETT SPRINGS	70	21
NV	40.567	-116.58799999999999	BEOWAWE HOT SPRINGS (THE GEYSERS)	208	98
NV	36.375	-116.274	BIG (ASH MEADOWS) SPRING	83	28
NV	38.954000000000001	-117.04900000000001	BIG BLUE (A) SPRING	90	32
NV	39.072000000000003	-115.63500000000001	BIG BLUE SPRING	W	W
NV	38.950000000000003	-115.7	BIG WARM SPRING	93	34
NV	40.972000000000001	-119.00700000000001	BLACK ROCK HOT SPRING	136	58
NV	38.563000000000002	-115.52800000000001	BLUE EAGLE SPRINGS	84	29
NV	36.389000000000003	-114.43300000000001	BLUE POINT SPRING	82	28
NV	41.924999999999997	-118.80500000000001	BOG HOT SPRINGS	131	55
NV	40.262	-119.379	BOILING SPRINGS	187	86
NV	36.363	-116.271	BOLE SPRING	72	22
NV	39.341999999999999	-118.578	BORAX SPRING	180	82
NV	39.286000000000001	-119.84	BOWERS MANSION HOT SPRING	133	56
NV	39.786999999999999	-119.011	BRADYS HOT SPRINGS	209	98
NV	40.829000000000001	-117.306	BROOKS SPRING	93	34
NV	36.033000000000001	-115.88800000000001	BROWNS SPRING	75	24
NV	40.22	-116.068	BRUFFEYS HOT SPRINGS	149	65
NV	40.417999999999999	-117.41500000000001	BUFFALO SPRINGS	162	72
NV	40.368000000000002	-117.327	BUFFALO VALLEY HOT SPRINGS	174	79
NV	36.968000000000004	-116.723	BURRELL HOT SPRING	102	39
NV	40.770000000000003	-119.113	BUTTE SPRINGS (TREGO HOT SPRINGS)	187	86
NV	38.44	-115.011	BUTTERFIELD SPRINGS	75	24
NV	36.427999999999997	-116.303	BUTTON SPRINGS	93	34
NV	41.021999999999998	-119.27500000000001	CAINE SPRING	73	23
NV	37.621000000000002	-114.51	CALIENTE HOT SPRINGS	118	48
NV	39.546999999999997	-114.91500000000001	CAMPBELL RANCH SPRINGS	76	24
NV	41.258000000000003	-118.937	CANE SPRINGS	74	23
NV	40.29	-116.04900000000001	CARLOTTI RANCH SPRINGS	102	39
NV	39.192999999999998	-119.752	CARSON HOT SPRINGS	120	49
NV	37.750999999999998	-116.274	CEDAR SPRING	77	25
NV	38.991999999999997	-117.042	CHARNOCK (BIG BLUE) SPRINGS	80	27
NV	39.883000000000003	-114.893	CHERRY CREEK HOT SPRINGS	144	62
NV	40.186999999999998	-116.79	CHILLIS HOT SPRING	102	39
NV	38.463999999999999	-115.792	CHIMNEY WARM SPRING	160	71
NV	40.087000000000003	-114.64700000000001	COLLAR AND ELBOW SPRING	93	34
NV	38.387999999999998	-115.866	COYOTE HOLE SPRING	113	45
NV	40.762999999999998	-119.172	COYOTE SPRING	72	22
NV	40.404000000000003	-116.517	CRESCENT VALLEY HOT SPRINGS	138	59
NV	40.417000000000002	-116.50700000000001	CRESCENT VALLEY HOT SPRINGS	138	59
NV	36.420999999999999	-116.322	CRYSTAL POOL	91	33
NV	37.531999999999996	-115.233	CRYSTAL SPRINGS	90	32
NV	38.822000000000003	-117.18300000000001	DARROUGHS HOT SPRINGS	203	95
NV	36.408000000000001	-116.313	DAVIS RANCH SPRING	70	21
NV	36.402000000000001	-116.30200000000001	DAVIS RANCH SPRINGS	81	27
NV	37.86	-114.321	DELMUES SPRINGS	70	21
NV	36.424999999999997	-116.291	DEVILS HOLE	92	33
NV	39.030999999999999	-116.666	DIANAS PUNCH BOWL	138	59
NV	39.42	-119.738	DIMONTE SPRING	127	53
NV	39.866	-118.017	DIXIE COMSTOCK MINE	H	H
NV	39.796999999999997	-118.06699999999999	DIXIE HOT SPRINGS	162	72
NV	39.442	-119.74299999999999	DOUBLE DIAMOND SPRING	84	29
NV	41.051000000000002	-119.02800000000001	DOUBLE HOT SPRINGS	178	81
NV	38.965000000000003	-118.68899999999999	DOUBLE SPRING	W	W
NV	38.795999999999999	-119.65	DOUD SPRINGS	70	21
NV	41.567	-118.56399999999999	DYKE HOT SPRINGS	158	70
NV	39.732999999999997	-119.039	EAGLE SALT WORKS SPRING	H	H
NV	40.813000000000002	-115.77800000000001	ELKO HOT SPRING	190	88
NV	40.683999999999997	-116.15300000000001	ELLISON RANCH WARM SPRING	W	W
NV	38.622	-115.047	EMIGRANT SPRINGS	70	21
NV	36.491	-116.342	FAIRBANKS SPRING, SODA SPRING	81	27
NV	37.997	-118.039	FISH SPRING	75	24
NV	40.103000000000002	-119.884	FISH SPRINGS	73	23
NV	38.81	-116.39700000000001	FISH SPRINGS	W	W
NV	41.762999999999998	-118.279	FIVEMILE SPRING	81	27
NV	38.423000000000002	-115.02200000000001	FLAG SPRINGS	75	24
NV	37.896000000000001	-114.227	FLATNOSE RANCH SPRING	77	25
NV	40.856999999999999	-119.328	FLY RANCH (WARDS) HOT SPRINGS	180	82
NV	40.079000000000001	-116.035	FLYNN RANCH SPRINGS	78	26
NV	39.954000000000001	-117.917	FUMAROLES	204	96
NV	41.369	-114.187	GAMBLE SPRING	69	20
NV	41.884	-114.117	GAMBLES HOLE	104	40
NV	37.978999999999999	-117.99299999999999	GAP SPRING	73	23
NV	38.645000000000003	-114.63200000000001	GEYSER RANCH SPRINGS	70	21
NV	38.654000000000003	-114.633	GEYSER RANCH SPRINGS	70	21
NV	38.670999999999999	-114.628	GEYSER RANCH SPRINGS	70	21
NV	39.814	-115.61199999999999	GIOCOECHA WARM SPRINGS	76	24
NV	40.960999999999999	-117.494	GOLCONDA HOT SPRING (NORTH)	165	74
NV	40.954000000000001	-117.488	GOLCONDA HOT SPRING (SOUTH)	151	66
NV	40.661999999999999	-119.36499999999999	GREAT BOILING SPRING (GERLACH)	208	98
NV	38.292000000000002	-114.27200000000001	HAMMOND RANCH SPRING	84	29
NV	36.975000000000001	-116.721	HICKS HOT SPRINGS	109	43
NV	37.597999999999999	-115.215	HIKO SPRING	90	32
NV	39.058999999999997	-119.815	HOBO HOT SPRINGS	114	46
NV	40.177999999999997	-117.496	HOME STATION RANCH HOT SPRING	135	57
NV	40.603000000000002	-116.46299999999999	HORSESHOE RANCH SPRINGS	136	58
NV	38.521000000000001	-116.36499999999999	HOT CREEK RANCH HOT SPRING	180	82
NV	38.383000000000003	-115.15300000000001	HOT CREEK RANCH SPRING	90	32
NV	41.576000000000001	-115.181	HOT CREEK SPRINGS	151	66
NV	38.436999999999998	-116.277	HOT CREEK VALLEY SPRING	142	61
NV	40.819000000000003	-115.777	HOT HOLE	133	56
NV	41.148000000000003	-116.733	HOT LAKE	H	H
NV	40.921999999999997	-117.108	HOT POT (BLOSSOM HOT SPRINGS)	136	58
NV	40.389000000000003	-119.402	HOT SEEPS (SAN EMIDIO DESERT)	203	95
NV	41.145000000000003	-114.994	HOT SPRING	H	H
NV	41.98	-114.376	HOT SPRING	86	30
NV	35.944000000000003	-114.73099999999999	HOT SPRING	78	26
NV	35.963999999999999	-114.74299999999999	HOT SPRING	82	28
NV	38.859000000000002	-119.175	HOT SPRING	H	H
NV	39.040999999999997	-116.663	HOT SPRING	124	51
NV	40.316000000000003	-116.43300000000001	HOT SPRING	186	86
NV	41.174999999999997	-115.27800000000001	HOT SPRING	H	H
NV	41.19	-115.28700000000001	HOT SPRING	97	36
NV	40.673000000000002	-116.83799999999999	HOT SPRINGS	122	50
NV	41.261000000000003	-115.30500000000001	HOT SPRINGS	126	52
NV	40.325000000000003	-116.05800000000001	HOT SPRINGS	79	26
NV	41.107999999999997	-117.578	HOT SPRINGS	158	70
NV	41.183	-114.991	HOT SPRINGS	142	61
NV	35.981999999999999	-114.748	HOT SPRINGS	86	30
NV	39.941000000000003	-116.681	HOT SPRINGS	180	82
NV	39.316000000000003	-117.54900000000001	HOT SPRINGS	198	92
NV	39.308	-117.55200000000001	HOT SPRINGS	115	46
NV	40.191000000000003	-117.107	HOT SPRINGS	127	53
NV	40.198	-117.10299999999999	HOT SPRINGS	127	53
NV	40.761000000000003	-117.492	HOT SPRINGS	185	85
NV	40.698999999999998	-116.133	HOT SPRINGS (CARLIN)	174	79
NV	40.183	-117.102	HOT SPRINGS RANCH	129	54
NV	41.05	-117.1	HOT SPRINGS RANCH SPRINGS	79	26
NV	40.765000000000001	-116.04	HOT SULPHUR SPRINGS	147	64
NV	41.468000000000004	-116.15	HOT SULPHUR SPRINGS (TUSCARORA)	194	90
NV	41.720999999999997	-118.505	HOWARD HOT SPRING	135	57
NV	39.457000000000001	-119.72199999999999	HUFFAKER SPRINGS	81	27
NV	40.003	-117.718	HYDER HOT SPRINGS	176	80
NV	36.564999999999998	-115.67100000000001	INDIAN SPRINGS	78	26
NV	38.457999999999998	-117.303	INDIAN SPRINGS	W	W
NV	40.929000000000002	-116.895	IZZENHOOD RANCH SPRINGS	88	31
NV	36.39	-116.27800000000001	JACK RABBIT SPRING	82	28
NV	40.966999999999999	-114.515	JOHNSON RANCH SPRINGS	72	22
NV	38.554000000000002	-115.53100000000001	KATE SPRING	73	23
NV	39.404000000000003	-116.34699999999999	KLOBE (BARTHOLOMAE) HOT SPRING	156	69
NV	40.408000000000001	-117.883	KYLE HOT SPRINGS	171	77
NV	36.204999999999998	-115.14100000000001	KYLE SPRING	75	24
NV	39.283000000000001	-114.866	LACKAWANNA HOT SPRINGS	95	35
NV	36.173000000000002	-115.191	LAS VEGAS SPRINGS	79	26
NV	39.512	-119.907	LAWTON HOT SPRINGS	120	49
NV	40.603999999999999	-117.648	LEACH HOT SPRINGS	207	97
NV	39.207999999999998	-118.723	LEE HOT SPRINGS, ALLEN SPRINGS	190	88
NV	39.893000000000001	-116.649	LITTLE HOT SPRINGS	H	H
NV	38.936999999999998	-115.69499999999999	LITTLE WARM SPRING	90	32
NV	38.555999999999997	-115.767	LOCKES BIG SPRING, HAY CORRAL SPR	100	38
NV	36.468000000000004	-116.325	LONGSTREET SPRING	82	28
NV	40.034999999999997	-117.604	LOWER RANCH HOT SPRINGS	104	40
NV	39.792000000000002	-114.69199999999999	LOWER SHELLBOURNE SPRING	77	25
NV	41.052	-118.717	MACFARLANE HOT SPRING	170	77
NV	36.146999999999998	-115.893	MANSE RANCH SPRING	75	24
NV	40.08	-117.604	MCCOY SPRINGS	120	49
NV	39.412999999999997	-114.779	MCGILL SPRING	84	29
NV	39.027999999999999	-117.136	MCLEOD RANCH HOT SPRING	180	82
NV	41.787999999999997	-114.735	MINERAL HOT SPRING	140	60
NV	39.484000000000002	-119.804	MOANA SPRINGS	199	93
NV	36.71	-114.714	MOAPA WARM SPRINGS	90	32
NV	39.664999999999999	-114.807	MONTE NEVA HOT SPRINGS	176	80
NV	38.351999999999997	-115.181	MOON RIVER SPRING	92	33
NV	38.594000000000001	-115.13800000000001	MOORMAN SPRING	100	38
NV	40.313000000000002	-117.07	MOUND SPRINGS	109	43
NV	40.652999999999999	-119.378	MUD SPRINGS	184	84
NV	36.722000000000001	-114.71599999999999	MUDDY SPRING	90	32
NV	41.353999999999999	-119.116	MUSTANG SPRINGS	73	23
NV	38.899000000000001	-119.41	NEVADA (HINDS) HOT SPRINGS	144	62
NV	39.158999999999999	-119.73699999999999	NEVADA STATE PRISON SPRING	75	24
NV	41.929000000000002	-114.071	NILE SPRING	109	43
NV	41.706000000000003	-118.261	NINEMILE SPRINGS	79	26
NV	38.530999999999999	-116.405	OLD DUGAN RANCH HOT SPRINGS	102	39
NV	36.207000000000001	-115.983	PAHRUMP (BENNETTS) SPRING	77	25
NV	41.808999999999997	-118.861	PAINTED HILLS MINE	131	55
NV	37.807000000000002	-114.38	PANACA SPRING	88	31
NV	36.463999999999999	-116.319	PARENT SPRINGS	93	34
NV	39.597000000000001	-119.11	PATUA HOT SPRINGS (FERNLEY)	187	86
NV	37.822000000000003	-117.48	PEARL HOT SPRINGS	97	36
NV	41.384999999999998	-116.05800000000001	PETAINI SPRINGS	W	W
NV	39.558999999999997	-117.42700000000001	PETERSONS MILL HOT SPRING	H	H
NV	41.363	-118.788	PINTO HOT SPRINGS	199	93
NV	36.402000000000001	-116.274	POINT OF ROCKS SPRINGS, KING SPRING	91	33
NV	39.08	-116.639	POTTS RANCH HOT SPRINGS	113	45
NV	38.927	-115.08199999999999	PRESTON SPRINGS	70	21
NV	39.979999999999997	-119.502	PYRAMID ISLAND HOT SPRING	null	null
NV	40.591999999999999	-116.157	RAINE RANCH SPRINGS	W	W
NV	40.951999999999998	-114.751	RALPHS WARM SPRINGS	86	30
NV	37.996000000000002	-116.389	REVEILLE MILL SPRING	84	29
NV	41.774999999999999	-115.92100000000001	RIZZI RANCH HOT SPRING	106	41
NV	36.378	-114.443	ROGERS SPRING	82	28
NV	36.478999999999999	-116.32599999999999	ROGERS SPRING	82	28
NV	40.872999999999998	-117.937	ROSE CREEK SPRING	83	28
NV	41.877000000000002	-115.628	ROWLAND HOT SPRINGS	104	40
NV	41.866999999999997	-114.69199999999999	SAN JACINTO RANCH SPRING	148	64
NV	37.905999999999999	-118.17100000000001	SAND SPRING	74	23
NV	37.741	-115.753	SAND SPRING	86	30
NV	39.280999999999999	-118.42	SAND SPRINGS	H	H
NV	39.058	-119.742	SARATOGA HOT SPRING	122	50
NV	38.255000000000003	-116.82899999999999	SAULSBURY WARM SPRING	86	30
NV	39.457999999999998	-114.756	SCHOOLHOUSE SPRING	84	29
NV	36.433	-116.30800000000001	SCRUGGS SPRINGS	86	30
NV	37.015999999999998	-117.211	SEEP	77	25
NV	36.567	-114.446	SEEP	70	21
NV	41.731999999999999	-119.785	SEEPS (HILLS WARM SPRING)	83	28
NV	39.994999999999997	-117.854	SENATOR FUMAROLES	B	B
NV	39.942999999999998	-116.07299999999999	SHIPLEY HOT SPRING	106	41
NV	37.761000000000003	-117.63200000000001	SILVERPEAK HOT SPRING	118	48
NV	39.988	-116.044	SIRI RANCH SPRING	95	35
NV	40.249000000000002	-115.40900000000001	SMITH RANCH SPRINGS	149	65
NV	39.526000000000003	-118.876	SODA LAKE	86	30
NV	38.343000000000004	-118.10299999999999	SODA SPRINGS	100	38
NV	40.088000000000001	-117.72499999999999	SOU (SEVEN DEVILS) HOT SPRINGS	185	85
NV	38.823	-116.717	SOUTH MOSQUITO CREEK RANCH SPRINGS	95	35
NV	39.328000000000003	-116.858	SPENCER HOT SPRINGS	162	72
NV	39.853000000000002	-119.71899999999999	SPRING	73	23
NV	36.564999999999998	-115.623	SPRING	79	26
NV	36.002000000000002	-114.742	SPRING	145	63
NV	41.398000000000003	-119.16500000000001	SPRING	84	29
NV	41.53	-118.57	SPRING	104	40
NV	37.073999999999998	-116.691	SPRING	72	22
NV	36.363	-116.26300000000001	SPRING	72	22
NV	36.404000000000003	-116.383	SPRING	90	32
NV	36.414000000000001	-116.292	SPRING	79	26
NV	36.436999999999998	-116.206	SPRING	82	28
NV	36.450000000000003	-116.313	SPRING	81	27
NV	36.942	-116.729	SPRING	88	31
NV	36.999000000000002	-116.706	SPRING	72	22
NV	39.917000000000002	-114.667	SPRING	83	28
NV	38.950000000000003	-119.38800000000001	SPRING	W	W
NV	38.027000000000001	-116.68300000000001	SPRING	86	30
NV	40.024999999999999	-117.646	SPRING	83	28
NV	40.991999999999997	-117.76300000000001	SPRING	93	34
NV	41.066000000000003	-114.99	SPRING	W	W
NV	40.186999999999998	-116.80500000000001	SPRING	72	22
NV	41.365000000000002	-119.221	SPRING (HOT)	122	50
NV	41.353000000000002	-119.21599999999999	SPRING (HOT)	127	53
NV	41.386000000000003	-114.16500000000001	SPRING (HOT)	111	44
NV	41.322000000000003	-119.206	SPRINGS	75	24
NV	40.127000000000002	-116.884	SPRINGS	72	22
