# Nevada Bureau of Mines and Geology, AASG state geothermal data (aqSpringChemistry)
# source:    https://web2.nbmg.unr.edu/ArcGIS/rest/services/
# taken:     2026-09-11
# sha256:    40a3ce8bd49cab02a7e3fd3cc45f85949dfd936eb460fdbc7cc0e2dffd60edbb
# licence:   US state geological survey data, public domain.
# generated: scripts/fetch-nbmg.mjs -- do not edit by hand
#
# A SNAPSHOT, NOT A PINNED DERIVATION. The upstream is a query service
# with no published archive, so there is nothing to hash but this file.
# data:build is reproducible from it; the fetch is not.
#
# Chemistry only. This service also publishes FluidTemperature_C and it is
# NOT read: it yields twelve springs against the atlas and that seam is
# closed, not deferred.
#
# rows:      6319 across 1411 sampling sites (NV:5405, CO:914)
# values:    calcium 3976, magnesium 1929, sodium 3699, potassium 3569, silica 3668, chloride 4168, sulfate 3902, bicarbonate 1323, iron 1438, ph 1947
# complete:  every service answered
site	name	state	lat	lng	measuredAt	calcium	magnesium	sodium	potassium	silica	chloride	sulfate	bicarbonate	iron	ph
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 430/	Hot Spring - Steamboat Hot Springs / Reno Hot Springs / Mount Rose Hot Springs / Radium Hot Springs	NV	39.38324	-119.73435	1964	7	-8888888	866	108	325	997	131			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 430/	Hot Spring - Steamboat Hot Springs / Reno Hot Springs / Mount Rose Hot Springs / Radium Hot Springs	NV	39.38324	-119.73435	1964	7		866	108	325	997	131			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 437/	Monte Neva Hot Springs / Melvin Hot Springs / Goodrich Hot Springs	NV	39.66689	-114.80655	1957	67	21			54	6.6	25			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 437/	Monte Neva Hot Springs / Melvin Hot Springs / Goodrich Hot Springs	NV	39.66689	-114.80655	1957	67				54	6.6	25	324	0.19	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 437/	Monte Neva Hot Springs / Melvin Hot Springs / Goodrich Hot Springs	NV	39.66689	-114.80655		13	1.1	162		100	17	17			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 437/	Monte Neva Hot Springs / Melvin Hot Springs / Goodrich Hot Springs	NV	39.66689	-114.80655		13		162		100	17	17	375	0.75	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 507/	Geyser Ranch Springs	NV	38.67083	-114.62839	1979	44	37			11	2	11			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 507/	Geyser Ranch Springs	NV	38.67083	-114.62839	1979	44	37			11	2	11			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 507/	Geyser Ranch Springs	NV	38.67083	-114.62839	1979	44				11	2	11	124	0.1	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 507/	Geyser Ranch Springs	NV	38.67083	-114.62839	1979	44				11	2	11	124	0.1	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 620/	Bell Spring	NV	36.48965	-116.33501		36	17	106	10	35	27	93			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 620/	Bell Spring	NV	36.48965	-116.33501		36		106	10	35	27	93	330	2.1	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 678/	WS Park Spring	NV	36.19997	-115.14667	1948	53	27			8	55	33			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 678/	WS Park Spring	NV	36.19997	-115.14667	1948	53				8	55	33	251	0.01	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 722/	Campbell Ranch Springs / Steptoe Ranch Springs / North Group Springs	NV	39.53827	-114.91253	1962	52	21			32	4.5	20			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 722/	Campbell Ranch Springs / Steptoe Ranch Springs / North Group Springs	NV	39.53827	-114.91253	1962	52				32	4.5	20	268	0.05	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 722/	Campbell Ranch Springs / Steptoe Ranch Springs / North Group Springs	NV	39.53827	-114.91253	1972						6.2	21	257	0.2	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 722/	Campbell Ranch Springs / Steptoe Ranch Springs / North Group Springs	NV	39.53827	-114.91253	1972						6.2	21			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 764/	Indian Springs 2 - Indian Springs Valley	NV	36.56496	-115.66919	1967	48	15	21	9.7	17	5	28			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 764/	Indian Springs 2 - Indian Springs Valley	NV	36.56496	-115.66919	1967	48		21	9.7	17	5	28	239	0.16	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 787/	Jack Rabbit Spring	NV	36.38986	-116.27837	1962	45	21	68	7.8	22	20	78			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 787/	Jack Rabbit Spring	NV	36.38986	-116.27837	1962	45		68	7.8	22	20	78	300	1.5	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 80375/	Upper Hot Creek Ranch Springs - Hot Creek Canyon	NV	38.52044	-116.36171	2002	45	30.3	122	15.2	88.4	47.9	76.7			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 80375/	Upper Hot Creek Ranch Springs - Hot Creek Canyon	NV	38.52044	-116.36171	2002	45		122	15.2	88.4	47.9	76.7	426	3.8	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 80396/	Patua Hot Springs / Hazen Hot Springs	NV	39.60114	-119.11086	2008	66.56	0.89	643	38.5	63.7528590756961	760	320			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 80396/	Patua Hot Springs / Hazen Hot Springs	NV	39.60114	-119.11086	2008	66.56		643	38.5	63.7528590756961	760	320	85	4.2	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 80452/	River Inn Well 1 - Lawtons Hot Springs / Lawton Hot Springs / Granite Hot Springs / River Inn Natural Hot Springs	NV	39.51165	-119.90873	2006	6.61	0	122	1.25	33.6	60.7	155			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 80452/	River Inn Well 1 - Lawtons Hot Springs / Lawton Hot Springs / Granite Hot Springs / River Inn Natural Hot Springs	NV	39.51165	-119.90873	2006	6.61		122	1.25	33.6	60.7	155	49	0.227	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 811/	Hot Creek Spring / Hot Creek Ranch Springs	NV	38.38298	-115.15335	1949	58	22			32	12	45			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 811/	Hot Creek Spring / Hot Creek Ranch Springs	NV	38.38298	-115.15335	1949	58				32	12	45	294		
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 811/	Hot Creek Spring / Hot Creek Ranch Springs	NV	38.38298	-115.15335	1972	66	24			24	10	48			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 811/	Hot Creek Spring / Hot Creek Ranch Springs	NV	38.38298	-115.15335	1972	66				24	10	48	278	0.2	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 81162/	Willow Springs	NV	37.71526	-117.11527	2008	35.8	6.2	49.9	7.9	29.9510076194545	28	45			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 81162/	Willow Springs	NV	37.71526	-117.11527	2008	35.8		49.9	7.9	29.9510076194545	28	45	140	0.46	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 81469/	Warm Spring - Humboldt Wells	NV	41.18319	-114.98869	2008	74.7354543538569	32.9204342667299	289.252882063775	33	87.2857936338389	21.45	14			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 81473/	Warm Spring - S Wells	NV	41.07684	-114.98457	2008	49.987288316769	15.0521159626641	33.6457345456127	3.1	23.3189987894325	18.9	34.3			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 81473/	Warm Spring - S Wells	NV	41.07684	-114.98457	2008	49.987288316769		33.6457345456127	3.1	23.3189987894325	18.9	34.3	197	0.72	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 822/	Big Spring / Ash Meadows Spring / Deep Spring	NV	36.37461	-116.27437	1971	44	19	97	8.6	28	25	105			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 822/	Big Spring / Ash Meadows Spring / Deep Spring	NV	36.37461	-116.27437	1971	44		97	8.6	28	25	105	318	1.3	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 82500/	Spring 5-35 22BBB - Rhodes Marsh	NV	38.28203	-118.08872		15	2.2	2550	70	121	2110	1830			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 82500/	Spring 5-35 22BBB - Rhodes Marsh	NV	38.28203	-118.08872		15		2550	70	121	2110	1830	485	320.04	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 83/	Threemile Spring - Humboldt Wells	NV	41.16182	-114.98587	2008	48.3989071926848	11.3619197911723	330.431243746465	38.7	71.8824182866909	29	41			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 83/	Threemile Spring - Humboldt Wells	NV	41.16182	-114.98587	2008	48.3989071926848		330.431243746465	38.7	71.8824182866909	29	41	872.2	6.26	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 854/	Longstreet Spring	NV	36.46754	-116.32647	1959	47	21	69	7.8	23	21	78			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 854/	Longstreet Spring	NV	36.46754	-116.32647	1959	47		69	7.8	23	21	78	302	1.5	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 854/	Longstreet Spring	NV	36.46754	-116.32647	1980	48	19	69	7.8	22	17	75			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 854/	Longstreet Spring	NV	36.46754	-116.32647	1980	48		69	7.8	22	17	75	300	1.7	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 864/	Blue Eagle Springs / Jacks Spring	NV	38.56234	-115.52847	1945	80	24			17	10	34			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 864/	Blue Eagle Springs / Jacks Spring	NV	38.56234	-115.52847	1945	80				17	10	34	385	0.6	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 941/	McGill Warm Springs	NV	39.41266	-114.77955	1945	54	21			32	4.3	21			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 941/	McGill Warm Springs	NV	39.41266	-114.77955	1945	54				32	4.3	21	267	0.1	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 941/	McGill Warm Springs	NV	39.41266	-114.77955		52	21	15		32	4.5	20			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 941/	McGill Warm Springs	NV	39.41266	-114.77955		52		15		32	4.5	20	268	0.05	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 948/	Ely Warm Springs	NV	39.26612	-114.86765	1972	51	23	19		37	7.5	68			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 948/	Ely Warm Springs	NV	39.26612	-114.86765	1972	51		19		37	7.5	68	222	0.67	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 975/	Panaca Warm Springs / Owl Warm Springs	NV	37.80744	-114.38067	1964	40	23			46	18	27			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 975/	Panaca Warm Springs / Owl Warm Springs	NV	37.80744	-114.38067	1964	40				46	18	27	178	0.3	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 995/	Big Blue Springs / Charnock Springs	NV	38.95368	-117.05062	1953	27	4			45	8				
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG: 995/	Big Blue Springs / Charnock Springs	NV	38.95368	-117.05062	1953	27				45	8		96	-8888888	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1001/	Smith Well - Moana Hot Springs	NV	39.48991	-119.80602	1970						29				
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1001/	Smith Well - Moana Hot Springs	NV	39.48991	-119.80602	1970						29				
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1001/	Smith Well - Moana Hot Springs	NV	39.48991	-119.80602	1970										7.3
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1001/	Smith Well - Moana Hot Springs	NV	39.48991	-119.80602							29				
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1001/	Smith Well - Moana Hot Springs	NV	39.48991	-119.80602							29				
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1001/	Smith Well - Moana Hot Springs	NV	39.48991	-119.80602											7.26
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1003/	Pool H82 - Fly Ranch Hot Springs / Wards Hot Springs / Hualapai Flat Hot Springs	NV	40.86256	-119.32392	1952	20	0.2	400	18	82	245	368			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1003/	Pool H82 - Fly Ranch Hot Springs / Wards Hot Springs / Hualapai Flat Hot Springs	NV	40.86256	-119.32392	1952	20		400	18	82	245	368	440		
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1003/	Pool H82 - Fly Ranch Hot Springs / Wards Hot Springs / Hualapai Flat Hot Springs	NV	40.86256	-119.32392	1952										8
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1006/	Pool H1 - Fly Ranch Hot Springs / Wards Hot Springs / Hualapai Flat Hot Springs	NV	40.85823	-119.33935	1958	24	0.2	380	17	89	240				
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1006/	Pool H1 - Fly Ranch Hot Springs / Wards Hot Springs / Hualapai Flat Hot Springs	NV	40.85823	-119.33935	1958	24		380	17	89	240		458		
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1006/	Pool H1 - Fly Ranch Hot Springs / Wards Hot Springs / Hualapai Flat Hot Springs	NV	40.85823	-119.33935	1958										8.4
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1006/	Pool H1 - Fly Ranch Hot Springs / Wards Hot Springs / Hualapai Flat Hot Springs	NV	40.85823	-119.33935	1965	28	0.2	380	17	88	250				
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1006/	Pool H1 - Fly Ranch Hot Springs / Wards Hot Springs / Hualapai Flat Hot Springs	NV	40.85823	-119.33935	1965	28		380	17	88	250		460		
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1006/	Pool H1 - Fly Ranch Hot Springs / Wards Hot Springs / Hualapai Flat Hot Springs	NV	40.85823	-119.33935	1965										8.4
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1011/	King Spring / Point of Rocks Spring / Indian Rock Spring	NV	36.40136	-116.27287	1960	45	19	70	8	22	20	79			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1011/	King Spring / Point of Rocks Spring / Indian Rock Spring	NV	36.40136	-116.27287	1960	45		70	8	22	20	79	278	1.5	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1011/	King Spring / Point of Rocks Spring / Indian Rock Spring	NV	36.40136	-116.27287	1960										7.9
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1011/	King Spring / Point of Rocks Spring / Indian Rock Spring	NV	36.40136	-116.27287	1964	49	21	69	7.7	23	21	80			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1011/	King Spring / Point of Rocks Spring / Indian Rock Spring	NV	36.40136	-116.27287	1964	49		69	7.7	23	21	80	310	1.4	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1011/	King Spring / Point of Rocks Spring / Indian Rock Spring	NV	36.40136	-116.27287	1964										7.2
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1011/	King Spring / Point of Rocks Spring / Indian Rock Spring	NV	36.40136	-116.27287	1972	50	22	67	7.6	20	24	84			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1011/	King Spring / Point of Rocks Spring / Indian Rock Spring	NV	36.40136	-116.27287	1972	50		67	7.6	20	24	84	304	1.4	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1011/	King Spring / Point of Rocks Spring / Indian Rock Spring	NV	36.40136	-116.27287	1972										7.6
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1011/	King Spring / Point of Rocks Spring / Indian Rock Spring	NV	36.40136	-116.27287	2006	52	19	68	7.9	21	22	78			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1011/	King Spring / Point of Rocks Spring / Indian Rock Spring	NV	36.40136	-116.27287	2006	52		68	7.9	21	22	78	301	-9999999	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1011/	King Spring / Point of Rocks Spring / Indian Rock Spring	NV	36.40136	-116.27287	2006										7.3
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1011/	King Spring / Point of Rocks Spring / Indian Rock Spring	NV	36.40136	-116.27287		52	19	66	7.9	23	21	78			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1011/	King Spring / Point of Rocks Spring / Indian Rock Spring	NV	36.40136	-116.27287		52		66	7.9	23	21	78	309	1.2	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1011/	King Spring / Point of Rocks Spring / Indian Rock Spring	NV	36.40136	-116.27287											7.3
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1017/	Warm Spring - Ash Meadows	NV	36.40832	-116.37841	1972	15	19				21	78			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1017/	Warm Spring - Ash Meadows	NV	36.40832	-116.37841	1972	15					21	78	306	1.2	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1017/	Warm Spring - Ash Meadows	NV	36.40832	-116.37841	1972										8.2
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:10183/	Chimney Hot Springs	NV	38.46379	-115.79057	2003										6.8
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:10183/	Chimney Hot Springs	NV	38.46379	-115.79057	2003										7.7
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:102/	Stream (LDMW for Hot Creek Spring)	NV	40.34392	-116.0609	1973	54	26	15	2.8	22	6.8	48			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:102/	Stream (LDMW for Hot Creek Spring)	NV	40.34392	-116.0609	1973	54		15	2.8	22	6.8	48	240	0.2	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:102/	Stream (LDMW for Hot Creek Spring)	NV	40.34392	-116.0609	1973										8.5
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1020/	Shipley Hot Spring / Sadler Hot Spring	NV	39.94086	-116.0752	2006	55	21	30	6	30	17	33			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1020/	Shipley Hot Spring / Sadler Hot Spring	NV	39.94086	-116.0752	2006	55		30	6	30	17	33	288	-9999999	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1020/	Shipley Hot Spring / Sadler Hot Spring	NV	39.94086	-116.0752	2006										7.6
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1020/	Shipley Hot Spring / Sadler Hot Spring	NV	39.94086	-116.0752		57	21	29	5.9	40	21	35			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1020/	Shipley Hot Spring / Sadler Hot Spring	NV	39.94086	-116.0752		57		29	5.9	40	21	35	279	0.2	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1020/	Shipley Hot Spring / Sadler Hot Spring	NV	39.94086	-116.0752											7.2
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1023/	Little Warm Spring / Burrell Hot Springs	NV	38.9369	-115.69777	2003	62.1	19.3	28.5	5.84	28.2	8.06	45.5			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1023/	Little Warm Spring / Burrell Hot Springs	NV	38.9369	-115.69777	2003	62.1		28.5	5.84	28.2	8.06	45.5	315	0.6	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1023/	Little Warm Spring / Burrell Hot Springs	NV	38.9369	-115.69777	2003										7.3
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1023/	Little Warm Spring / Burrell Hot Springs	NV	38.9369	-115.69777		57	25	40	7.3	34	81	27			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1023/	Little Warm Spring / Burrell Hot Springs	NV	38.9369	-115.69777		57		40	7.3	34	81	27	240	0.4	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1023/	Little Warm Spring / Burrell Hot Springs	NV	38.9369	-115.69777											8.2
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1027/	Crystal Springs	NV	37.53143	-115.23365	1955	49	13	59		34	11	46			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1027/	Crystal Springs	NV	37.53143	-115.23365	1955	49		59		34	11	46	259		
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1027/	Crystal Springs	NV	37.53143	-115.23365	1958	53	23	19		26	11	37			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1027/	Crystal Springs	NV	37.53143	-115.23365	1958	53		19		26	11	37	261		
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1037/	Muddy Spring / Big Muddy Spring - Moapa Warm Springs / Muddy River Springs	NV	36.72195	-114.71683	1950	65	28	99	10	31	60	174			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1037/	Muddy Spring / Big Muddy Spring - Moapa Warm Springs / Muddy River Springs	NV	36.72195	-114.71683	1950	65		99	10	31	60	174	288	2.4	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1037/	Muddy Spring / Big Muddy Spring - Moapa Warm Springs / Muddy River Springs	NV	36.72195	-114.71683	1981	66	26	96	10	29	61	190			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1037/	Muddy Spring / Big Muddy Spring - Moapa Warm Springs / Muddy River Springs	NV	36.72195	-114.71683	1981	66		96	10	29	61	190		2.1	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1037/	Muddy Spring / Big Muddy Spring - Moapa Warm Springs / Muddy River Springs	NV	36.72195	-114.71683	1981										7.2
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1038/	Peterson Spring - Moapa Warm Springs / Muddy River Springs	NV	36.7228	-114.72166	1967	75	26	107	8.8	245	59	189			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1038/	Peterson Spring - Moapa Warm Springs / Muddy River Springs	NV	36.7228	-114.72166	1967	75		107	8.8	245	59	189	284	2.1	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1038/	Peterson Spring - Moapa Warm Springs / Muddy River Springs	NV	36.7228	-114.72166	1967										7.92
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:104/	Elko Hot Springs / Sulfur Hot Springs / Sulphur Hot Springs	NV	40.81325	-115.77923	1980	66	13	110	35	63	15	68			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:104/	Elko Hot Springs / Sulfur Hot Springs / Sulphur Hot Springs	NV	40.81325	-115.77923	1980	66	14	110	36	63	15	70			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:104/	Elko Hot Springs / Sulfur Hot Springs / Sulphur Hot Springs	NV	40.81325	-115.77923	1980	66		110	35	63	15	68	520	2	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:104/	Elko Hot Springs / Sulfur Hot Springs / Sulphur Hot Springs	NV	40.81325	-115.77923	1980	66		110	36	63	15	70	498	1.9	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:104/	Elko Hot Springs / Sulfur Hot Springs / Sulphur Hot Springs	NV	40.81325	-115.77923	1980										6.23
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:104/	Elko Hot Springs / Sulfur Hot Springs / Sulphur Hot Springs	NV	40.81325	-115.77923	1980										7.08
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1044/	Goldstrike Hot Springs / Nevada Hot Springs - Black Canyon Hot Springs / Hoover Dam Hot Springs	NV	35.98318	-114.74882	1965	160	5.8	410	11	44	380	720			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1044/	Goldstrike Hot Springs / Nevada Hot Springs - Black Canyon Hot Springs / Hoover Dam Hot Springs	NV	35.98318	-114.74882	1965	160		410	11	44	380	720	90	-9999999	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1044/	Goldstrike Hot Springs / Nevada Hot Springs - Black Canyon Hot Springs / Hoover Dam Hot Springs	NV	35.98318	-114.74882	1965										8.2
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1044/	Goldstrike Hot Springs / Nevada Hot Springs - Black Canyon Hot Springs / Hoover Dam Hot Springs	NV	35.98318	-114.74882	1976	290	4.8	680	17	40	1000	730			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1044/	Goldstrike Hot Springs / Nevada Hot Springs - Black Canyon Hot Springs / Hoover Dam Hot Springs	NV	35.98318	-114.74882	1976	290		680	17	40	1000	730		3.9	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1044/	Goldstrike Hot Springs / Nevada Hot Springs - Black Canyon Hot Springs / Hoover Dam Hot Springs	NV	35.98318	-114.74882	1976										7.9
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1046/	Hot Spring - Hot Springs Ranch	NV	40.18325	-117.10226		22	24	134	25	55	22	88			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1046/	Hot Spring - Hot Springs Ranch	NV	40.18325	-117.10226		22		134	25	55	22	88	446	5.5	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1046/	Hot Spring - Hot Springs Ranch	NV	40.18325	-117.10226											7.5
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:105/	Sulphur Hot Springs / Stonier Ranch Hot Springs / Millers Hot Springs / Sulfur Hot Springs	NV	40.58632	-115.28588	1973	1	0.03	135	8.9	210	23	40			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:105/	Sulphur Hot Springs / Stonier Ranch Hot Springs / Millers Hot Springs / Sulfur Hot Springs	NV	40.58632	-115.28588	1973	1		135	8.9	210	23	40	244	17.7	
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:105/	Sulphur Hot Springs / Stonier Ranch Hot Springs / Millers Hot Springs / Sulfur Hot Springs	NV	40.58632	-115.28588	1973										8.53
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1050/	Pool H-41 - Fly Ranch Hot Springs / Wards Hot Springs / Hualapai Flat Hot Springs	NV	40.86046	-119.31907	1975	17	0.2	440	16	90	260	215			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1050/	Pool H-41 - Fly Ranch Hot Springs / Wards Hot Springs / Hualapai Flat Hot Springs	NV	40.86046	-119.31907	1975	17		440	16	90	260	215			
http://resources.usgin.org/uri-gin/nbmg/thermalspring/NBMG:1050/	Pool H-41 - Fly Ranch Hot Springs / Wards Hot Springs / Hualapai Flat Hot Springs	NV	40.86046	-119.31907	1975										7.9
